comment,star
前言写的不错……,3
傅青主，很有意思的一個人，內容也簡單,4
体构深明精要，行文珠圆玉润，气度纵横捭阖，诗思细致绵密。,5
象听大师将绘画课，亲切道来、浅显易懂。西方绘画史的入门好书。,5
"真想有机会去亲眼看看这些梦幻的建筑
",4
挺好的一本书。,5
绝口不提歌手的爵士教材,4
看太早，对于没有任何经验的我太过理论抽象，放一边，再读。现在感觉就是面向对象分析。。,4
图片很精细，书本太厚导致放弃带它回家的冲动,3
好赞！完全颠覆了一些原有概念。从照片拼贴到透视理论，再到发现艺术到底是为了什么？,4
家里挺尸呢，图很多的，很值得看，,5
专业 简洁 生动 非常专注于本质 一流书,5
讲打谱，讲旋律，讲声韵，帮助更好地去听琴,5
算是翻过了。,3
题材喜欢，切入点也不错，内容略平淡，趣味性稍欠,3
内容一般，画的马马虎虎,3
看一年的故宫文物，开拓眼界、赏心悦目之旅。,5
非常欣赏大师的境界,5
有些案例很值得借鉴。,4
设计普及类书，没啥干货,3
关于赫拉巴尔那部分尤其值得看。,4
买惹,4
各种八卦,3
日本白话翻译就没必要竖排了罢,3
如果有一天我在日本旅行，我会设计一条路线，看遍安藤忠雄的设计。,5
挺有启发性的。钟摆摄影太梦幻啦！,4
已购复印版。非常重视线条，前面排线的基础练习真是佳品~~,4
摸起来太舒服了，不想停手。啊！,4
艺术与哲学的美妙结合，十二篇论文，字字珠玑，篇篇精彩。,5
郑轶写的序算是全书最精彩的部分,3
感觉 直觉 错觉,5
翻译太糟糕……,2
掉书袋。,3
最佳莫如不生，早死为次佳事。今日再次重读。,5
有没有人发现这本书的书名contemporary给写成了comtemporery?!,4
什么叫做叹为观止。。。山西值得一去再去，反反复复地去。。。,4
心灵鸡汤，难喝。,2
没街头两个字比较合适,2
时西人观东方之纹样风姿，恰似观晚霞之绚美惊奇。,5
眼花缭乱，丰富多彩。,5
确实是“离心最近的作品”，每一页的文字、照片和设计都浸透着心血。,4
好吧，希望这次设计的东西可以让人满意...,4
不读这本书，都不好意思说自己爱看英文书。,4
利用零星时间阅读，读到一半，从头再读，拿着笔划重点做笔记，三个月后终于读完,5
理论补充，打基础很棒,5
有些实用东西，讲解也活泼的小书#居家的晚间读物#,4
20101013#,4
一种非常值得借鉴的美术史研究方法和角度。白谦慎也是我本人非常钦佩的一位史学家~,5
麻雀虽小 依然是屌,4
"还不错
",4
儒林购得。别开生面的经典之作，现在人搞书画就要这么搞。,5
我就特别想给他五星！,5
老六出品，必属精品呗。。。准备入《传家》,5
当年的教材，现今的工作基础,4
不错的历史介绍读物,4
做策展比较高的境界。。。,4
"
封皮的配色让我想起了马蒂斯",4
厚厚的一本，好书。,5
相见恨晚，爱折腾，追求真理的老头,5
印度的崛起或者不崛起不是一两个原因可以道明,4
漫画和时政密不可分,4
全球化背景下的公民社会,5
视野挺开阔，深度一般，国画章节提到的几幅画现在公认是伪作,3
插圖美得心都醉了。,5
好吧，果然是“话”，写得很杂。另外，成老师是党员吧。。。所有叙述都很正面很正派。。。,4
（我哪里好意思说我看完都忘了……）,4
相当于一个作品集，作者把创作思路大致描述了一下,3
算了……,3
强大的光,5
这书真心很棒~,5
有点浅，讲插画的书图文却排得不好看。,3
感觉是有点意思，以后还可以看看。,4
不明白为什么网评那么高 真的就是一本披着艺术史的纯鸡汤 二颗星是给画和装帧的！,2
大师简笔画,5
翻译超烂，无法看,3
就是读起来有如嚼蜡,5
三年前读的，几乎涵盖了所有与自杀相关的音乐、电影、哲学，不过书名真是太low了,4
个别篇目醍醐观点，但对视频等媒介的论述稍微有些晦涩，又或者是我对此类媒介的理解太过浅显,4
感谢这本书，让我开始拥抱当下,5
今天在书店看到，原来不是真人+画像的风格，好失望……幸好没有买。,3
美。從內到外靠近於你。無處不在。,5
流畅的线条是男男女女共同的追求~,5
从西方到东方，从东方到“无”，也就是自己。,3
没有想象中好看,4
你知道的越多就越会发现疑惑越来越多。,5
后一篇很有启发,4
导言写的很厉害,4
不是他把名画说得多到位，而是慈悲心,4
#2014075#,3
一场大戏忙前忙后，忙到忘了让伊签名 T.T,5
从书店借的一本图册。世界各地超级棒的图书馆。,4
雾里看花终隔一层。。。,5
目前学习爵士乐最好的教材！,5
计算主义前导。西方哲学中对于静止形式的分析的极致。理性的偏狭。显性知识的完备性。,5
银镯子！,5
生活是一场宴会 别停下,5
试读~,3
可以直观地了解何为创作自由,4
花了差不多10天才看完这本，主要是给自己扫扫盲当公共生活的使用手册看的。,4
为瓦的美术启蒙与性启蒙做出了卓越的贡献。书的保质期 jing 久。,5
内附古琴CD一张缺失，甚憾,5
翻译真糟,4
内容还可以。语言能力一般。,3
介个还用说么 狂有爱的春宫画呐,5
在看过实物之后阅读，才明白建筑师一定要是优秀的自然和人类观察者。庭院一章好棒。,4
快出译本啊！,5
"训练方式蛮有趣的,画风简直是人肉排线机,让我想起业界内某名校的作业.",4
这本书极好，能够带来启发。,5
这……说是业余人士写的我也信,2
自我体验与负空间，东方哲学与西方哲学的张力。。,4
打着艺术旗号的鸡汤 还是那种最拙劣的 ,2
"我要会画几笔,出门就完美了.一路何求",4
对照了几句，翻译极差。高建平既没懂杜威，大概也不懂德国浪漫派和黑格尔。,1
如果還有明天，就再讀一遍兩遍三遍。,5
130907 神保町的一个中国关系书店中淘到。2100日元。,4
"要即兴的生活，尽情的生活。 
切勿忘记，“ 游戏的心情 ”。",5
好，印象深刻的是《经验与表达》一节，一针见血,4
这么美的书，抓着秘密花园营销太可惜了。这是几百年前一个西方人对东方装饰美术的致敬啊,5
只找到第一卷，非常珍贵的资料，为什么没有再版呢，到处都找不到，还是看的电子版。,5
不错哦~,5
语言非常通俗易读，信息量挺新，挺大。,5
赵之谦祖籍嵊县，大半生颠沛流离，到北京后技艺大增，晚年曾担任县令，也算处级干部了。,4
先读了《傅山的世界》，在看這書就無感了。。。。= =,3
还可以啦,4
有误译？没看过原语文（摆手,4
精美。。。传神,4
这本书跟早年学习的美术史的侧重有些不同，有些小思考还有点意思~推荐,4
很全很难得,5
获益，但不多。,3
1：1还原哦，看着很心动。,5
介绍印度的一本入门书籍,4
未完,3
有些理解真不靠谱,4
绝对经典！爱死我了~！,5
虽然看不太懂，但能体会那份深情与真诚,5
译的真好,5
鸡汤忠雄,3
somebody's bible,5
表达诗意的画。年龄果然大了，看画看得泪流满面。五星给凡高。,5
看完之后就一个感受，那时候的人还是比现在的酷多了~ ,5
认真啃完的书 虽然有很多囫囵吞枣的地方~,4
书非常好。但是，能力不够，西方宗教与绘画的关系还是没有完全看懂。,5
分析到位,5
在人满为患的地铁上读此书，真的有疗愈作用呢。,3
必修吴冠中。,4
这是黑格尔之后最好的艺术哲学著作。就是译得不好。,5
干货不少。很多问题在做简单分析后都直接带过了……,5
拿傲慢作为看点的话，得有多强大的才华,3
翻译一般。,4
2012-11-19 穿衣指南，支持Nancy!,3
线条好美,5
奈何谈美不美。,3
继续临摹学习。,4
表情复杂,5
还挺有意思的,4
语言怪异，想法的细节我想也就此淹没在这种怪异的表达里了。所以也只能看个大概。,3
基于社会政治的艺术史,4
平稳,4
书中关于文人书画应酬之作和与之相关的修辞问题的提出很值得深入下去，作者有些浅尝辄止了,4
原著是非常好的作品，但是翻译是什么鬼，有的句子读都读不通,4
老先生带着方言的口语真是特别适合讲给小朋友听，就是出版社配图混乱了，可惜了这么好的文字。,4
值得反复读,5
一直都想看但却未有机会。然后再看过之后，觉得太美了,5
都是图片，缺乏深度,1
挺好,5
爵士乐，历史上最民主的音乐,5
一种产品设计的数学模型。get自觉&不自觉的过程,5
民间收藏，有亲切质朴味，但真宝贝不多,4
喝完洋墨水然后编书教育国人的一类。,3
爸爸壓箱底的老收藏 看過的最棒的速寫 ,5
比预想的吸引得多,3
显然油画最高，水彩和铜版和素描更多地是艺术风格的探索,4
请问我们看的是相同的动画么……,5
翻译太差，完全不知所云。,2
We own the sky,5
将建筑作为媒介思考人与自然，人与社会的关系，持续不断的完善改进，坚持贯彻并不停止的探索,5
bible,5
本来是当电影入门书看的，但作者简直是太厉害了，这也可以作为文案入门书来看！！,5
爱知，特价。,4
多是光装置造型的意味,3
那个年代的人隔着茫茫大洋，落笔却真挚。最喜欢丁雄泉那篇，扑面而来的浓烈色彩，无畏的青春。,5
結論有點…………嗯 算了,3
一本插画简史,5
老板再来一碗！,4
暢神！,5
我倒是觉得翻译得相当流畅…,5
很喜欢，看的时候感觉到自杀的诱惑。。。,5
读起来好困难 至少三遍吧得,5
五一先去看几个地方。,4
挺喜欢这种小日记本性质的画集，跟看The Sartorialist异曲同工,4
当历史资料翻翻吧,3
精装带插图很漂亮 文字浅显易懂,4
看完第二天立刻化妆。女人需要红唇，女人需要优雅。,5
看看,5
适合入手慢慢琢磨的一本书，Mark。,5
基于社会背景和时代变化来分析艺术史。,4
有用。,4
对18、19世纪的绘画进行补白,4
和蔼可亲的老和尚爷爷讲故事……,5
学术态度端正，略有学究气,4
德国人的思维好啊,5
六哥。,5
没毛意思。新经典的书品质真是参差不齐。,2
我应该要争取倒背如流,4
为啥没图片？,3
小汉斯真是太能说了,3
神作，不敢妄写书评，待仔细二刷后再来写读后。,5
很好的传统银饰资料,5
从另一个侧面反映了大卫霍克尼的艺术和生活。。。。,5
只看过网上扫描版本，没读过实体书，单指线条很柔和细腻，讲解详尽，适合初学者,5
图解不错,4
看了大约80%了，实在读不下去了；高中作文水平，实在没什么营养。。,2
我爹早年也是学门采尔啥的,5
"《千与千寻》一篇最为精彩；《起风了》就看看就好。
不光是好的电影分析，还是好的写作范本。",4
谁帮我带一本？,4
普及剪辑的同时深层地思考了电影的本质,4
朱家溍,5
怀疑,3
每个领域都应该留下了时代群相，可能是以你没想到的方式。,5
介绍了很多构图技巧不错啊,4
写得和翻译得都很不错。,4
太简略了，作者道行不深。,3
"吴冠中的插画其实是五颗星的,可惜被编辑加上去的搭配文字太政治正确另我反感到只有一星....",3
